Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 32 [50000/60000 (83%)]	Loss: 2.532836
Train Epoch: 33 [0/60000 (0%)]	Loss: 2.532898
Train Epoch: 33 [10000/60000 (17%)]	Loss: 2.532845
Train Epoch: 33 [20000/60000 (33%)]	Loss: 2.532806
Train Epoch: 33 [30000/60000 (50%)]	Loss: 2.532840
Train Epoch: 33 [40000/60000 (67%)]	Loss: 2.532802
Train Epoch: 33 [50000/60000 (83%)]	Loss: 2.532832
Train Epoch: 34 [0/60000 (0%)]	Loss: 2.532844
Train Epoch: 34 [10000/60000 (17%)]	Loss: 2.532866
Train Epoch: 34 [20000/60000 (33%)]	Loss: 2.532857
Train Epoch: 34 [30000/60000 (50%)]	Loss: 2.532874
Train Epoch: 34 [40000/60000 (67%)]	Loss: 2.532757
Train Epoch: 34 [50000/60000 (83%)]	Loss: 2.532860
Train Epoch: 35 [0/60000 (0%)]	Loss: 2.532908
Train Epoch: 35 [10000/60000 (17%)]	Loss: 2.532860
Train Epoch: 35 [20000/60000 (33%)]	Loss: 2.532835
Train Epoch: 35 [30000/60000 (50%)]	Loss: 2.532842
Train Epoch: 35 [40000/60000 (67%)]	Loss: 2.532791
Train Epoch: 35 [50000/60000 (83%)]	Loss: 2.532802
Train Epoch: 36 [0/60000 (0%)]	Loss: 2.532838
Train Epoch: 36 [10000/60000 (17%)]	Loss: 2.532941
Train Epoch: 36 [20000/60000 (33%)]	Loss: 2.532833
Train Epoch: 36 [30000/60000 (50%)]	Loss: 2.532794
Train Epoch: 36 [40000/60000 (67%)]	Loss: 2.532818
Train Epoch: 36 [50000/60000 (83%)]	Loss: 2.532867
Train Epoch: 37 [0/60000 (0%)]	Loss: 2.532862
Train Epoch: 37 [10000/60000 (17%)]	Loss: 2.532902
Train Epoch: 37 [20000/60000 (33%)]	Loss: 2.532788
Train Epoch: 37 [30000/60000 (50%)]	Loss: 2.532912
Train Epoch: 37 [40000/60000 (67%)]	Loss: 2.532844
